,Status,Brand,Model,CPU,RAM,SSD Size,Screen,Touch,Final Price
0,1,MSI,Katana,Intel Core i7,16,1000,15.6,0,1199.0
2,1,Asus,VivoBook,Intel Core i7,8,512,15.6,0,809.01
3,1,HP,Victus,Intel Core i7,16,512,16.1,0,1149.0
4,1,MSI,Thin,Intel Core i7,16,1000,15.6,0,1399.0
5,1,Asus,VivoBook,Intel Core i7,8,512,15.6,0,769.0
6,1,MSI,Thin,Intel Core i7,16,512,15.6,0,999.0
7,1,Asus,TUF,Intel Core i7,16,512,15.6,0,1179.0
8,1,MSI,Katana,Intel Core i7,16,512,15.6,0,1549.0
10,1,HP,15S,Intel Core i7,16,512,15.6,0,789.0
11,1,HP,Omen,Intel Core i7,32,1000,16.1,0,1699.0
12,1,Asus,ZenBook,Intel Core i7,16,512,13.3,0,1089.0
13,1,HP,Victus,Intel Core i7,16,512,16.1,0,1399.0
14,1,HP,15S,Intel Core i7,16,512,15.6,0,899.01
15,1,MSI,Creator,Intel Core i7,32,1000,16.0,0,1899.01
16,1,MSI,Katana,Intel Core i7,16,1000,15.6,0,1699.0
17,1,Asus,VivoBook,Intel Core i7,16,512,15.6,0,809.01
18,1,Asus,VivoBook,Intel Core i7,8,512,15.6,0,749.0
19,1,MSI,Modern,Intel Core i7,16,1000,15.6,0,999.0
21,1,Asus,VivoBook,Intel Core i7,8,512,15.6,0,859.0
22,1,MSI,Creator,Intel Core i7,32,1000,16.0,0,1499.01
23,1,MSI,Katana,Intel Core i7,16,1000,15.6,0,1699.0
24,1,HP,Victus,Intel Core i7,16,512,16.1,0,1199.0
25,1,MSI,Modern,Intel Core i7,16,1000,14.0,0,999.0
26,1,Lenovo,IdeaPad,Intel Core i7,16,512,15.6,0,749.0
27,1,MSI,Prestige,Intel Core i7,16,1000,14.0,0,1489.0
28,1,HP,Pavilion,Intel Core i7,16,512,15.6,0,999.0
29,1,HP,15S,Intel Core i7,8,512,15.6,0,739.01
30,1,MSI,Stealth,Intel Core i7,32,1000,16.0,0,2449.0
31,1,Acer,Aspire,Intel Core i7,8,512,15.6,0,839.0
32,1,Asus,ZenBook,Intel Core i7,16,512,13.3,0,1199.0
33,1,Razer,Blade,Intel Core i7,16,1000,15.6,0,3299.99
34,1,Asus,VivoBook,Intel Core i7,8,512,16.0,0,709.0
35,1,Lenovo,IdeaPad,Intel Core i7,16,512,15.6,0,749.0
36,1,Asus,VivoBook,Intel Core i7,8,512,16.0,0,819.0
37,1,Lenovo,IdeaPad,Intel Core i7,16,512,15.6,0,1399.0
38,1,MSI,Pulse,Intel Core i7,32,1000,17.3,0,1499.0
39,1,HP,15S,Intel Core i7,8,512,15.6,0,699.0
40,1,Lenovo,Legion,Intel Core i7,16,512,15.6,0,1599.0
41,1,MSI,Modern,Intel Core i7,16,512,14.0,0,999.0
42,0,Lenovo,IdeaPad,Intel Core i7,16,512,15.6,0,899.0
43,1,MSI,Stealth,Intel Core i7,32,1000,15.6,0,1899.0
44,1,MSI,Prestige,Intel Core i7,32,1000,14.0,0,1359.0
45,1,Asus,F515,Intel Core i7,8,512,15.6,0,839.0
46,1,Lenovo,Legion,Intel Core i7,16,1000,15.6,0,1569.01
47,1,MSI,Modern,Intel Core i7,16,1000,14.0,0,999.0
48,1,MSI,Prestige,Intel Core i7,32,1000,16.0,0,1999.0
49,1,MSI,Prestige,Intel Core i7,32,1000,16.0,0,1999.0
50,1,HP,Omen,Intel Core i7,32,1000,17.3,0,1799.0
51,1,MSI,Stealth,Intel Core i7,32,1000,17.3,0,2949.0
52,1,MSI,Pulse,Intel Core i7,16,1000,17.3,0,2099.0
53,1,Asus,ExpertBook,Intel Core i7,16,512,15.6,0,1049.0
54,1,Razer,Blade,Intel Core i7,16,1000,15.6,0,2799.99
55,1,HP,Omen,Intel Core i7,16,1000,16.1,0,1599.0
56,1,Asus,TUF,Intel Core i7,16,512,15.6,0,1299.0
57,1,MSI,Stealth,Intel Core i7,16,1000,15.6,0,1799.0
58,1,MSI,Katana,Intel Core i7,16,512,15.6,0,1299.0
59,1,MSI,Modern,Intel Core i7,16,1000,15.6,0,1169.01
60,1,Gigabyte,Aero,Intel Core i7,16,2000,16.0,0,2899.0
61,1,Acer,Nitro,Intel Core i7,16,512,15.6,0,1499.0
62,1,MSI,Prestige,Intel Core i7,16,1000,16.0,0,1899.0
63,1,HP,Omen,Intel Core i7,32,1000,17.3,0,1999.0
64,1,Lenovo,V15,Intel Core i7,16,512,15.6,0,699.0
65,1,Lenovo,IdeaPad,Intel Core i7,8,512,14.0,0,999.0
66,1,MSI,Stealth,Intel Core i7,32,1000,14.0,0,2549.01
67,1,MSI,Stealth,Intel Core i7,32,1000,16.0,0,2599.01
68,1,Asus,ExpertBook,Intel Core i7,8,512,15.6,0,849.0
69,1,Asus,TUF,Intel Core i7,16,512,15.6,0,1519.01
70,1,Razer,Blade,Intel Core i7,16,1000,17.3,0,3099.99
71,1,Asus,TUF,Intel Core i7,16,1000,15.6,0,1799.0
72,1,Asus,TUF,Intel Core i7,32,1000,15.6,0,1999.0
73,1,MSI,Creator,Intel Core i7,32,1000,16.0,1,2729.01
74,1,MSI,Pulse,Intel Core i7,16,1000,17.3,0,1899.0
75,1,Asus,ROG,Intel Core i7,32,1000,16.0,0,2599.01
76,1,Asus,VivoBook,Intel Core i7,16,512,15.6,0,909.0
78,1,MSI,Creator,Intel Core i7,32,1000,16.0,1,2499.0
79,1,HP,Victus,Intel Core i7,32,512,16.1,0,1499.01
80,1,Dell,Vostro,Intel Core i7,16,512,15.6,0,889.0
81,1,HP,Pavilion,Intel Core i7,16,512,14.0,0,1729.01
82,1,MSI,Raider,Intel Core i7,32,1000,16.0,0,2499.0
83,1,Acer,Aspire,Intel Core i7,16,512,15.6,0,749.0
84,1,MSI,Creator,Intel Core i7,16,512,16.0,0,1399.0
85,1,HP,Victus,Intel Core i7,16,1000,16.1,0,1299.01
86,1,MSI,Creator,Intel Core i7,16,1000,16.0,0,1749.0
87,1,Asus,VivoBook,Intel Core i7,16,512,17.3,0,999.0
88,1,Asus,TUF,Intel Core i7,16,512,15.6,0,1699.0
89,1,Asus,ExpertBook,Intel Core i7,16,512,14.0,1,2109.0
90,1,MSI,Prestige,Intel Core i7,16,1000,16.0,0,1889.0
91,1,Asus,TUF,Intel Core i7,32,1000,17.3,0,1999.0
93,1,MSI,Summit,Intel Core i7,32,1000,16.0,1,2379.01
94,1,MSI,Creator,Intel Core i7,16,1000,16.0,0,1599.0
95,1,Asus,ROG,Intel Core i7,32,1000,16.0,0,1999.0
96,1,Asus,TUF,Intel Core i7,16,1000,15.6,0,2049.0
97,1,MSI,Creator,Intel Core i7,32,1000,16.0,0,1699.0
98,1,HP,15S,Intel Core i7,16,512,15.6,0,759.01
99,1,MSI,Prestige,Intel Core i7,32,1000,14.0,0,1589.01
100,1,MSI,Katana,Intel Core i7,16,512,15.6,0,1199.0
101,1,Asus,ExpertBook,Intel Core i7,16,512,14.0,0,1719.0
102,1,Acer,Aspire,Intel Core i7,8,512,15.6,0,729.0
103,1,Acer,Predator,Intel Core i7,16,512,15.6,0,1779.0
104,1,HP,250,Intel Core i7,16,512,15.6,0,819.0
105,1,MSI,Raider,Intel Core i7,32,1000,17.0,0,2799.0
106,0,MSI,Modern,Intel Core i7,16,512,14.0,0,1099.0
107,1,Asus,TUF,Intel Core i7,16,1000,17.3,0,1619.0
108,1,MSI,Creator,Intel Core i7,32,1000,17.0,1,3129.0
109,1,Razer,Blade,Intel Core i7,16,1000,17.3,0,3499.99
110,1,MSI,Summit,Intel Core i7,32,1000,16.0,1,2499.0
111,1,HP,Omen,Intel Core i7,16,1000,16.1,0,1699.01
112,1,MSI,Prestige,Intel Core i7,32,1000,16.0,0,2239.01
113,1,Acer,Predator,Intel Core i7,16,512,16.0,0,1589.01
114,1,HP,Omen,Intel Core i7,32,1000,16.1,0,1999.0
115,1,Asus,ExpertBook,Intel Core i7,16,512,14.0,0,1189.0
116,1,LG,Gram,Intel Core i7,16,512,17.0,0,1409.01
117,1,Acer,Predator,Intel Core i7,16,512,14.0,0,1739.0
118,1,Asus,TUF,Intel Core i7,32,1000,15.6,0,1699.01
119,1,Acer,Nitro,Intel Core i7,16,512,17.3,0,1629.0
120,1,Asus,VivoBook,Intel Core i7,16,512,16.0,0,769.0
121,1,HP,Pavilion,Intel Core i7,16,1000,14.0,0,1409.01
122,1,HP,Pavilion,Intel Core i7,16,1000,14.0,0,1629.0
123,1,MSI,Stealth,Intel Core i7,32,1000,17.3,0,3599.0
124,1,Asus,VivoBook,Intel Core i7,32,512,16.0,0,2089.0
125,1,Acer,Predator,Intel Core i7,32,1000,15.6,0,2389.0
126,1,MSI,Stealth,Intel Core i7,32,1000,17.3,0,3818.77
127,1,Gigabyte,Aorus,Intel Core i7,16,1000,15.6,0,1949.01
128,1,Lenovo,IdeaPad,Intel Core i7,16,512,14.0,1,979.0
129,1,Acer,Nitro,Intel Core i7,16,512,17.3,0,1539.0
130,1,Acer,Predator,Intel Core i7,16,1000,16.0,0,1929.01
131,1,MSI,Creator,Intel Core i7,16,1000,16.0,0,1699.01
132,1,MSI,Creator,Intel Core i7,16,1000,16.0,0,1899.01
133,1,MSI,Raider,Intel Core i7,32,1000,16.0,0,2578.38
135,1,HP,Omen,Intel Core i7,32,1000,17.3,0,1799.0
136,1,MSI,Stealth,Intel Core i7,32,1000,16.0,0,2059.76
137,1,MSI,Stealth,Intel Core i7,32,1000,16.0,0,2459.01
138,1,Asus,TUF,Intel Core i7,32,1000,15.6,0,1889.0
139,1,MSI,Stealth,Intel Core i7,16,1000,16.0,0,2249.0
141,1,MSI,Stealth,Intel Core i7,32,1000,16.0,0,2749.0
142,1,Gigabyte,Aero,Intel Core i7,16,1000,14.0,0,1969.01
143,1,MSI,Creator,Intel Core i7,32,1000,16.0,1,2949.0
144,1,MSI,Stealth,Intel Core i7,16,1000,14.0,0,2349.01
145,1,Asus,ZenBook,Intel Core i7,32,1000,15.6,1,2799.0
146,1,Gigabyte,Aero,Intel Core i7,16,2000,17.3,0,2999.0
147,1,HP,Victus,Intel Core i7,16,512,15.6,0,1299.01
148,1,MSI,Prestige,Intel Core i7,16,1000,16.0,0,1889.0
149,1,Gigabyte,Aero,Intel Core i7,16,1000,16.0,0,2309.01
150,1,MSI,Creator,Intel Core i7,16,1000,16.0,1,2649.0
151,1,MSI,Stealth,Intel Core i7,16,1000,14.0,0,1989.01
152,1,MSI,Summit,Intel Core i7,16,1000,14.0,1,1749.82
153,1,MSI,Raider,Intel Core i7,32,1000,17.0,0,3699.0
154,1,MSI,Stealth,Intel Core i7,16,1000,14.0,0,2159.0
155,1,MSI,Creator,Intel Core i7,32,1000,16.0,0,1699.01
156,1,MSI,Summit,Intel Core i7,32,1000,16.0,1,2099.0
158,1,Dell,Vostro,Intel Core i7,16,512,15.6,0,997.79
159,1,HP,250,Intel Core i7,16,512,15.6,0,824.0
160,1,MSI,Raider,Intel Core i7,32,1000,17.0,0,2999.0
161,1,Lenovo,ThinkBook,Intel Core i7,16,1000,15.6,0,1219.0
162,1,Lenovo,ThinkPad,Intel Core i7,16,512,15.6,0,1395.0
163,1,HP,Omen,Intel Core i7,32,1000,17.3,0,2999.01
164,1,Acer,ConceptD,Intel Core i7,16,512,16.0,0,1799.0
165,1,Acer,Predator,Intel Core i7,16,1000,17.3,0,1799.0
166,1,Acer,Chromebook,Intel Core i7,16,256,16.0,0,1139.01
167,1,MSI,Creator,Intel Core i7,16,1000,16.0,0,1980.2
168,1,MSI,Creator,Intel Core i7,16,1000,16.0,0,1772.43
169,1,MSI,Creator,Intel Core i7,32,1000,16.0,0,2707.44
170,1,MSI,Katana,Intel Core i7,16,1000,17.3,0,1999.0
171,1,Asus,ExpertBook,Intel Core i7,16,512,15.6,0,800.0
172,1,MSI,Creator,Intel Core i7,16,1000,16.0,0,1499.0
173,1,HP,ProBook,Intel Core i7,16,1000,15.6,0,1312.0
174,1,HP,Victus,Intel Core i7,8,512,16.1,0,1329.51
175,1,MSI,Modern,Intel Core i7,16,1000,14.0,0,1149.0
176,1,HP,250,Intel Core i7,16,512,15.6,0,786.14
177,1,MSI,Prestige,Intel Core i7,32,1000,16.0,0,1929.01
178,1,HP,Omen,Intel Core i7,32,1000,17.3,0,1699.01
179,1,Asus,ExpertBook,Intel Core i7,16,512,15.6,0,884.99
180,0,HP,EliteBook,Intel Core i7,16,512,14.0,0,588.0
181,1,Acer,ConceptD,Intel Core i7,16,1000,16.0,0,1899.0
182,1,Lenovo,V15,Intel Core i7,16,512,15.6,0,969.0
183,1,Lenovo,ThinkPad,Intel Core i7,16,512,15.6,0,2039.0
184,1,Asus,ExpertBook,Intel Core i7,16,512,15.6,0,860.0
185,0,Acer,Predator,Intel Core i7,32,1000,17.3,0,1417.19
186,1,Asus,ExpertBook,Intel Core i7,16,512,14.0,0,800.0
187,0,Apple,MacBook Pro,Intel Core i7,16,512,16.0,0,1093.69
188,1,Asus,TUF,Intel Core i7,16,512,15.6,0,1481.63
189,1,MSI,Katana,Intel Core i7,16,1000,15.6,0,1199.0
191,1,Razer,Blade,Intel Core i7,16,1000,17.3,0,3500.0
192,1,Razer,Blade,Intel Core i7,32,1000,15.6,0,4099.0
193,1,Asus,VivoBook,Intel Core i7,16,512,15.6,0,755.0
194,1,Asus,VivoBook,Intel Core i7,16,512,14.0,0,789.0
195,1,Asus,TUF,Intel Core i7,16,512,15.6,0,909.99
196,1,HP,15S,Intel Core i7,8,512,15.6,0,730.01
197,1,Lenovo,ThinkPad,Intel Core i7,16,512,13.3,0,1333.57
198,1,Microsoft,Surface Laptop,Intel Core i7,16,512,14.4,1,2199.01
200,1,Acer,Aspire,Intel Core i7,8,512,15.6,0,1249.01
201,1,Lenovo,ThinkBook,Intel Core i7,16,512,15.6,0,1199.0
202,1,Asus,VivoBook,Intel Core i7,8,512,15.6,0,628.04
203,1,LG,Gram,Intel Core i7,16,512,17.0,0,1859.01
204,1,MSI,Prestige,Intel Core i7,32,1000,15.6,0,1999.0
205,1,Lenovo,ThinkPad,Intel Core i7,16,512,15.6,0,1405.19
206,1,Asus,VivoBook,Intel Core i7,8,512,15.6,0,849.0
207,0,MSI,Prestige,Intel Core i7,16,512,13.3,0,867.53
208,1,Acer,ConceptD,Intel Core i7,16,1000,16.0,0,1471.61
210,1,HP,250,Intel Core i7,16,512,15.6,0,1057.0
211,1,MSI,Pulse,Intel Core i7,16,1000,17.3,0,2303.1
212,1,Microsoft,Surface Laptop,Intel Core i7,32,2000,14.4,1,3199.0
213,1,Acer,Predator,Intel Core i7,32,1000,16.0,0,2739.0
214,1,HP,Zbook,Intel Core i7,16,512,16.0,0,1627.0
215,1,Lenovo,ThinkPad,Intel Core i7,16,512,14.0,0,1515.0
216,1,HP,ProBook,Intel Core i7,16,1000,14.0,0,1214.49
218,1,LG,Gram,Intel Core i7,32,512,17.0,0,2209.0
219,1,Lenovo,ThinkBook,Intel Core i7,16,512,15.6,0,1196.97
220,0,Apple,MacBook Pro,Intel Core i7,16,512,15.4,0,977.08
222,1,MSI,Creator,Intel Core i7,32,1000,16.0,1,4399.0
223,1,Acer,ConceptD,Intel Core i7,16,1000,15.6,1,2206.1
224,1,MSI,Stealth,Intel Core i7,32,1000,15.6,0,2184.41
225,1,Asus,VivoBook,Intel Core i7,8,512,15.6,0,635.01
226,1,Dell,Latitude,Intel Core i7,16,512,14.0,0,1433.0
227,1,Asus,VivoBook,Intel Core i7,16,512,15.6,0,883.19
228,1,Lenovo,ThinkBook,Intel Core i7,16,512,14.0,1,1473.83
229,1,Dell,Vostro,Intel Core i7,16,512,14.0,0,1064.0
230,0,LG,Gram,Intel Core i7,16,1000,16.0,1,1999.0
231,0,Gigabyte,Aorus,Intel Core i7,16,1000,15.6,0,1599.0
233,0,Lenovo,ThinkPad,Intel Core i7,16,1000,14.0,0,818.0
234,1,MSI,Creator,Intel Core i7,32,1000,16.0,0,2102.18
235,1,Asus,VivoBook,Intel Core i7,8,512,16.0,0,599.99
236,0,MSI,Modern,Intel Core i7,16,1000,15.6,0,1199.0
237,1,HP,15S,Intel Core i7,16,512,15.6,0,695.5
238,1,MSI,Stealth,Intel Core i7,32,1000,14.0,0,2699.0
239,0,MSI,Creator,Intel Core i7,16,1000,16.0,0,1749.0
240,1,Dell,Latitude,Intel Core i7,16,512,14.0,0,999.0
241,1,MSI,Summit,Intel Core i7,32,1000,13.4,1,1899.0
242,1,HP,15S,Intel Core i7,8,512,15.6,0,630.72
243,0,MSI,Modern,Intel Core i7,16,1000,15.6,0,1049.0
244,1,Acer,ConceptD,Intel Core i7,16,1000,14.0,0,1899.0
245,1,MSI,Pulse,Intel Core i7,16,1000,15.6,0,2099.0
246,1,Razer,Blade,Intel Core i7,16,1000,15.6,0,2800.0
247,1,Razer,Blade,Intel Core i7,32,1000,17.3,0,4299.99
248,1,HP,Zbook,Intel Core i7,32,1000,16.0,0,2149.4
249,1,Acer,ConceptD,Intel Core i7,32,1000,15.6,1,3691.0
250,1,HP,Zbook,Intel Core i7,32,512,16.0,0,2866.16
251,0,Lenovo,ThinkPad,Intel Core i7,16,512,15.6,0,973.89
252,1,MSI,Pulse,Intel Core i7,32,1000,15.6,0,2217.07
253,1,Dell,Vostro,Intel Core i7,16,512,16.0,0,1092.52
254,1,Lenovo,ThinkPad,Intel Core i7,32,1000,16.0,0,2575.0
255,1,Lenovo,ThinkPad,Intel Core i7,32,1000,17.3,0,3496.86
256,1,MSI,Katana,Intel Core i7,16,1000,17.3,0,1496.56
257,0,MSI,Pulse,Intel Core i7,16,1000,15.6,0,1649.0
258,1,Asus,ExpertBook,Intel Core i7,16,512,15.6,0,950.53
259,0,Asus,ROG,Intel Core i7,32,1000,16.0,0,2599.0
260,1,HP,EliteBook,Intel Core i7,32,1000,16.0,0,1735.35
261,0,Lenovo,ThinkPad,Intel Core i7,8,256,14.0,0,711.95
262,1,MSI,Katana,Intel Core i7,16,1000,17.3,0,1496.56
263,1,Microsoft,Surface Laptop,Intel Core i7,32,1000,14.4,1,2799.0
264,1,Asus,VivoBook,Intel Core i7,8,512,15.6,0,625.0
266,1,Acer,Predator,Intel Core i7,16,1000,15.6,0,1849.0
267,1,Lenovo,ThinkPad,Intel Core i7,16,512,15.6,0,1670.01
268,1,Lenovo,Legion,Intel Core i7,16,512,15.6,0,1830.0
269,1,Lenovo,ThinkPad,Intel Core i7,16,512,15.6,0,2260.99
271,1,Lenovo,ThinkPad,Intel Core i7,16,512,15.6,0,1857.0
272,0,Dell,Vostro,Intel Core i7,16,512,15.6,0,932.15
273,1,Lenovo,ThinkPad,Intel Core i7,16,512,14.0,0,1871.6
274,1,Lenovo,V15,Intel Core i7,8,512,15.6,0,709.0
275,0,Apple,MacBook Pro,Intel Core i7,16,512,16.0,0,1093.69
276,1,Lenovo,Legion,Intel Core i7,32,1000,16.0,0,2199.01
277,1,Dell,Latitude,Intel Core i7,16,512,13.3,0,1266.49
278,1,MSI,Prestige,Intel Core i7,16,1000,16.0,0,1912.01
279,1,HP,15S,Intel Core i7,8,512,15.6,0,734.64
280,1,Lenovo,ThinkBook,Intel Core i7,16,512,13.3,0,1288.19
281,1,Lenovo,V15,Intel Core i7,8,512,15.6,0,903.3
282,1,Dell,Latitude,Intel Core i7,16,512,15.6,0,1334.21
283,1,Lenovo,ThinkBook,Intel Core i7,16,512,16.0,0,1233.38
284,1,Lenovo,ThinkPad,Intel Core i7,32,1000,14.0,0,2539.0
285,1,MSI,Katana,Intel Core i7,16,1000,17.3,0,1927.84
286,1,Lenovo,V15,Intel Core i7,16,512,15.6,0,930.24
287,0,MSI,Katana,Intel Core i7,32,1000,15.6,0,1899.0
288,1,Asus,TUF,Intel Core i7,16,512,15.6,0,1095.0
289,0,Asus,VivoBook,Intel Core i7,16,512,14.0,0,799.0
290,1,Asus,VivoBook,Intel Core i7,16,512,17.3,0,912.0
291,1,HP,Pavilion,Intel Core i7,16,512,15.6,0,959.93
292,1,HP,Pavilion,Intel Core i7,16,512,14.0,1,1267.58
293,0,Acer,Aspire,Intel Core i7,16,512,15.6,0,586.54
294,0,MSI,Creator,Intel Core i7,32,1000,17.0,1,3099.0
295,0,Acer,Nitro,Intel Core i7,16,512,15.6,0,1299.0
296,0,Acer,Predator,Intel Core i7,16,1000,17.3,0,1498.14
297,0,Acer,Predator,Intel Core i7,16,1000,16.0,0,1106.09
298,0,Apple,MacBook Pro,Intel Core i7,16,256,15.4,0,1118.25
299,0,Asus,TUF,Intel Core i7,16,1000,15.6,0,905.84
300,0,Asus,ZenBook,Intel Core i7,16,512,13.3,1,1299.0
301,0,HP,Omen,Intel Core i7,16,1000,16.1,0,1447.64
302,0,HP,ProBook,Intel Core i7,16,512,13.3,0,1420.98
303,0,MSI,Creator,Intel Core i7,32,1000,17.0,1,4499.0
304,0,MSI,Leopard,Intel Core i7,16,1000,17.3,0,1599.0
305,0,MSI,Modern,Intel Core i7,16,512,15.6,0,807.78
306,0,MSI,Prestige,Intel Core i7,16,1000,14.0,0,1649.0
307,0,MSI,Prestige,Intel Core i7,16,512,14.0,0,1399.0
308,0,MSI,Stealth,Intel Core i7,32,1000,15.6,0,1322.09
309,0,Razer,Blade,Intel Core i7,32,1000,15.6,0,4099.99
310,1,Microsoft,Surface Pro,Intel Core i7,32,1000,12.3,1,2014.58
311,0,Asus,VivoBook,Intel Core i7,16,512,15.6,0,899.0
312,0,Acer,Predator,Intel Core i7,16,1000,15.6,0,1999.0
313,0,Apple,MacBook Pro,Intel Core i7,16,512,15.0,0,987.15
314,0,Asus,ZenBook,Intel Core i7,16,512,14.0,0,849.0
315,0,Gigabyte,Aorus,Intel Core i7,16,1000,17.3,0,2399.0
316,0,HP,EliteBook,Intel Core i7,16,512,14.0,0,1255.73
317,0,HP,EliteBook,Intel Core i7,16,512,15.6,0,1654.05
318,0,Lenovo,ThinkPad,Intel Core i7,16,512,14.0,0,794.99
319,0,MSI,Katana,Intel Core i7,16,1000,17.3,0,1599.0
320,0,MSI,Prestige,Intel Core i7,16,1000,14.0,0,1278.99
321,0,MSI,Prestige,Intel Core i7,16,512,15.6,0,1399.0
322,0,MSI,Prestige,Intel Core i7,32,1000,16.0,0,1375.14
323,0,MSI,Raider,Intel Core i7,32,1000,15.6,0,3799.0
324,0,Razer,Blade,Intel Core i7,16,1000,15.6,0,3299.99
325,1,HP,Omen,Intel Core i7,16,1000,16.1,0,1887.39
326,1,HP,250,Intel Core i7,16,512,15.6,0,1078.0
327,1,Asus,Chromebook,Intel Core i7,8,256,14.0,0,918.0
328,1,Asus,ExpertBook,Intel Core i7,16,512,16.0,1,2499.0
329,1,Asus,ExpertBook,Intel Core i7,16,512,14.0,1,2409.49
330,1,Asus,ExpertBook,Intel Core i7,16,512,14.0,1,1902.0
331,1,Asus,ExpertBook,Intel Core i7,16,512,15.6,0,937.54
332,1,Asus,ExpertBook,Intel Core i7,16,1000,14.0,0,1759.0
333,1,Asus,F515,Intel Core i7,8,512,15.6,0,942.08
336,1,Asus,TUF,Intel Core i7,16,512,15.6,0,1265.01
337,1,Asus,VivoBook,Intel Core i7,8,512,15.6,0,568.19
338,1,Asus,VivoBook,Intel Core i7,16,512,16.0,0,1745.11
339,1,Asus,ZenBook,Intel Core i7,16,512,13.3,1,1238.18
340,1,Acer,Aspire,Intel Core i7,8,512,15.6,0,706.2
341,1,Acer,ConceptD,Intel Core i7,16,512,14.0,1,2461.21
342,1,Acer,ConceptD,Intel Core i7,16,1000,14.0,1,2516.82
343,1,Acer,ConceptD,Intel Core i7,16,1000,14.0,0,2119.0
345,1,Acer,ConceptD,Intel Core i7,32,1000,15.6,1,2595.0
346,1,Dell,Latitude,Intel Core i7,8,512,13.3,0,1259.59
347,1,Dell,Latitude,Intel Core i7,8,256,14.0,0,1177.9
348,1,Dell,Latitude,Intel Core i7,16,512,15.6,0,1383.44
349,1,Dell,Latitude,Intel Core i7,16,512,14.0,0,1637.09
350,1,Dell,Latitude,Intel Core i7,16,512,15.6,0,2033.25
351,1,Dell,Latitude,Intel Core i7,16,512,15.6,0,1715.18
356,1,Gigabyte,Aero,Intel Core i7,16,1000,15.6,0,2835.19
357,1,Gigabyte,Aero,Intel Core i7,16,2000,16.0,0,2317.0
358,1,Gigabyte,Aero,Intel Core i7,16,2000,17.3,0,2228.59
359,1,Gigabyte,Aorus,Intel Core i7,16,1000,15.6,0,2299.0
360,1,Gigabyte,Aorus,Intel Core i7,16,1000,15.6,0,2511.0
361,1,Gigabyte,Aorus,Intel Core i7,16,512,17.3,0,1552.82
362,1,Gigabyte,Aorus,Intel Core i7,16,1000,17.3,0,2532.38
363,1,Gigabyte,Aorus,Intel Core i7,16,512,15.6,0,1878.04
364,1,HP,15S,Intel Core i7,8,512,15.6,0,734.64
365,1,HP,15S,Intel Core i7,8,512,15.6,0,901.0
366,1,HP,15S,Intel Core i7,8,512,15.6,0,628.96
367,1,HP,15S,Intel Core i7,8,512,15.6,0,716.14
369,1,HP,EliteBook,Intel Core i7,32,1000,14.0,0,2502.66
370,1,HP,Omen,Intel Core i7,16,1000,16.1,0,1627.74
371,1,HP,Pavilion,Intel Core i7,16,512,14.0,1,1205.0
372,1,HP,Victus,Intel Core i7,16,512,16.1,0,1220.78
373,1,HP,Victus,Intel Core i7,16,512,16.1,0,1301.0
374,1,HP,Victus,Intel Core i7,16,512,16.1,0,1192.98
375,1,HP,Zbook,Intel Core i7,16,512,14.0,0,1778.0
376,1,HP,Zbook,Intel Core i7,16,512,14.0,0,1997.09
377,1,HP,Zbook,Intel Core i7,16,512,14.0,0,1800.03
378,1,HP,Zbook,Intel Core i7,16,512,16.0,0,1800.03
379,1,HP,Zbook,Intel Core i7,16,512,14.0,0,2484.11
380,0,HP,Zbook,Intel Core i7,16,512,16.0,0,3697.02
381,1,HP,Zbook,Intel Core i7,32,1000,16.0,0,4842.43
382,1,HP,Zbook,Intel Core i7,16,512,15.6,0,2008.81
383,1,HP,Zbook,Intel Core i7,16,512,15.6,0,5368.77
